"","Stationnumber","weekday","hour","Rideoutminusin"
"21589","30147","Wed",19,-0.0588235294117647
"21590","30147","Wed",20,-0.545454545454545
"21591","30147","Wed",21,0.230769230769231
"21592","30147","Wed",22,0.6
"21593","30147","Wed",23,-1
"21594","30148","Fri",0,-1
"21595","30148","Fri",2,-2
"21596","30148","Fri",6,-1
"21597","30148","Fri",7,-1
"21598","30148","Fri",8,0.5
"21599","30148","Fri",10,1
"21600","30148","Fri",11,-0.142857142857143
"21601","30148","Fri",12,-0.833333333333333
"21602","30148","Fri",13,-0.4
"21603","30148","Fri",14,-1.18181818181818
"21604","30148","Fri",15,-0.230769230769231
"21605","30148","Fri",16,-0.166666666666667
"21606","30148","Fri",17,0.875
"21607","30148","Fri",18,-0.1
"21608","30148","Fri",19,-0.8
"21609","30148","Fri",20,-0.6
"21610","30148","Fri",21,-0.5
"21611","30148","Fri",22,1
"21612","30148","Fri",23,1
"21613","30148","Mon",0,1
"21614","30148","Mon",2,0
"21615","30148","Mon",6,-1
"21616","30148","Mon",7,-1
"21617","30148","Mon",8,-0.5
"21618","30148","Mon",9,-1
"21619","30148","Mon",10,0.666666666666667
"21620","30148","Mon",11,0.4
"21621","30148","Mon",12,0.142857142857143
"21622","30148","Mon",13,-0.555555555555556
"21623","30148","Mon",14,-0.166666666666667
"21624","30148","Mon",15,-0.714285714285714
"21625","30148","Mon",16,0
"21626","30148","Mon",17,0.222222222222222
"21627","30148","Mon",18,-0.875
"21628","30148","Mon",19,0.2
"21629","30148","Mon",20,1.5
"21630","30148","Mon",21,-1.25
"21631","30148","Mon",22,-0.5
"21632","30148","Mon",23,1
"21633","30148","Sat",0,0.5
"21634","30148","Sat",1,1
"21635","30148","Sat",2,0.5
"21636","30148","Sat",3,0
"21637","30148","Sat",5,-1
"21638","30148","Sat",7,-0.5
"21639","30148","Sat",9,0.333333333333333
"21640","30148","Sat",10,0.666666666666667
"21641","30148","Sat",11,0.363636363636364
"21642","30148","Sat",12,0.230769230769231
"21643","30148","Sat",13,-0.6875
"21644","30148","Sat",14,-0.538461538461538
"21645","30148","Sat",15,0
"21646","30148","Sat",16,0.1
"21647","30148","Sat",17,-0.636363636363636
"21648","30148","Sat",18,0.0769230769230769
"21649","30148","Sat",19,-0.384615384615385
"21650","30148","Sat",20,0.125
"21651","30148","Sat",21,0
"21652","30148","Sat",23,-0.666666666666667
"21653","30148","Sun",1,1
"21654","30148","Sun",2,0
"21655","30148","Sun",3,-1
"21656","30148","Sun",4,0
"21657","30148","Sun",6,1
"21658","30148","Sun",7,-1
"21659","30148","Sun",8,0.333333333333333
"21660","30148","Sun",9,1.33333333333333
"21661","30148","Sun",10,-0.833333333333333
"21662","30148","Sun",11,-0.0909090909090909
"21663","30148","Sun",12,0.428571428571429
"21664","30148","Sun",13,0.777777777777778
"21665","30148","Sun",14,0
"21666","30148","Sun",15,-0.1875
"21667","30148","Sun",16,-0.736842105263158
"21668","30148","Sun",17,-0.578947368421053
"21669","30148","Sun",18,-0.142857142857143
"21670","30148","Sun",19,-0.230769230769231
"21671","30148","Sun",20,0.333333333333333
"21672","30148","Sun",21,-0.333333333333333
"21673","30148","Sun",23,1
"21674","30148","Thu",0,1
"21675","30148","Thu",2,0
"21676","30148","Thu",7,1
"21677","30148","Thu",8,-0.666666666666667
"21678","30148","Thu",9,-0.333333333333333
"21679","30148","Thu",10,-0.5
"21680","30148","Thu",11,0.333333333333333
"21681","30148","Thu",12,-0.5
"21682","30148","Thu",13,-0.142857142857143
"21683","30148","Thu",14,-0.666666666666667
"21684","30148","Thu",15,-0.285714285714286
"21685","30148","Thu",16,0.181818181818182
"21686","30148","Thu",17,0.5
"21687","30148","Thu",18,0.0833333333333333
"21688","30148","Thu",19,-1
"21689","30148","Thu",20,0
"21690","30148","Thu",21,-0.666666666666667
"21691","30148","Thu",22,0
"21692","30148","Thu",23,1
"21693","30148","Tue",0,-1
"21694","30148","Tue",1,0.5
"21695","30148","Tue",4,-1.33333333333333
"21696","30148","Tue",5,0.5
"21697","30148","Tue",6,-1
"21698","30148","Tue",7,0
"21699","30148","Tue",8,0.25
"21700","30148","Tue",9,-1
"21701","30148","Tue",10,0.666666666666667
"21702","30148","Tue",11,-0.5
"21703","30148","Tue",12,0
"21704","30148","Tue",13,0.2
"21705","30148","Tue",14,-0.5
"21706","30148","Tue",15,0.222222222222222
"21707","30148","Tue",16,-0.272727272727273
"21708","30148","Tue",17,0.260869565217391
"21709","30148","Tue",18,-0.2
"21710","30148","Tue",19,0
"21711","30148","Tue",20,-0.5
"21712","30148","Tue",21,-0.333333333333333
"21713","30148","Tue",22,-0.5
"21714","30148","Tue",23,-0.5
"21715","30148","Wed",0,-0.333333333333333
"21716","30148","Wed",7,-1
"21717","30148","Wed",8,0
"21718","30148","Wed",9,-1
"21719","30148","Wed",10,-0.333333333333333
"21720","30148","Wed",11,0.333333333333333
"21721","30148","Wed",12,-1.25
"21722","30148","Wed",13,-0.857142857142857
"21723","30148","Wed",14,-0.2
"21724","30148","Wed",15,-0.333333333333333
"21725","30148","Wed",16,0.466666666666667
"21726","30148","Wed",17,0.875
"21727","30148","Wed",18,0.5
"21728","30148","Wed",19,-1
"21729","30148","Wed",20,-0.5
"21730","30148","Wed",21,-0.6
"21731","30148","Wed",22,0
"21732","30148","Wed",23,-1
"21733","30149","Fri",2,0
"21734","30149","Fri",5,1
"21735","30149","Fri",6,-0.333333333333333
"21736","30149","Fri",7,0
"21737","30149","Fri",8,0.5
"21738","30149","Fri",9,0.2
"21739","30149","Fri",10,-1.07692307692308
"21740","30149","Fri",11,0.65
"21741","30149","Fri",12,-1.22727272727273
"21742","30149","Fri",13,-0.208333333333333
"21743","30149","Fri",14,0.19047619047619
"21744","30149","Fri",15,-0.130434782608696
"21745","30149","Fri",16,0.0952380952380952
"21746","30149","Fri",17,-1.16666666666667
"21747","30149","Fri",18,-0.818181818181818
"21748","30149","Fri",19,-0.111111111111111
"21749","30149","Fri",20,0.166666666666667
"21750","30149","Fri",21,1.33333333333333
"21751","30149","Fri",22,-1.4
"21752","30149","Fri",23,0.5
"21753","30149","Mon",0,4
"21754","30149","Mon",1,-4
"21755","30149","Mon",3,-2
"21756","30149","Mon",6,1
"21757","30149","Mon",7,-1
"21758","30149","Mon",8,-1
"21759","30149","Mon",9,1.25
"21760","30149","Mon",10,-0.0769230769230769
"21761","30149","Mon",11,0.0526315789473684
"21762","30149","Mon",12,0.3
"21763","30149","Mon",13,0.0869565217391304
"21764","30149","Mon",14,-1.18181818181818
"21765","30149","Mon",15,-1.25
"21766","30149","Mon",16,-0.263157894736842
"21767","30149","Mon",17,-0.684210526315789
"21768","30149","Mon",18,0.35
"21769","30149","Mon",19,-0.4375
"21770","30149","Mon",20,0.583333333333333
"21771","30149","Mon",21,-1.42857142857143
"21772","30149","Mon",22,2
"21773","30149","Mon",23,-2
"21774","30149","Sat",2,-2
"21775","30149","Sat",3,-1
"21776","30149","Sat",7,0
"21777","30149","Sat",8,-0.4
"21778","30149","Sat",9,0
"21779","30149","Sat",10,1.68181818181818
"21780","30149","Sat",11,-1.2962962962963
"21781","30149","Sat",12,-2.88
"21782","30149","Sat",13,-0.615384615384615
"21783","30149","Sat",14,0.5
"21784","30149","Sat",15,-1.22222222222222
"21785","30149","Sat",16,-0.423076923076923
"21786","30149","Sat",17,-0.0416666666666667
"21787","30149","Sat",18,1.16666666666667
"21788","30149","Sat",19,-0.409090909090909
"21789","30149","Sat",20,-0.5
"21790","30149","Sat",21,-1.375
"21791","30149","Sun",0,-1
"21792","30149","Sun",1,-1
"21793","30149","Sun",7,0.5
"21794","30149","Sun",8,-0.285714285714286
"21795","30149","Sun",9,1
"21796","30149","Sun",10,-0.35
"21797","30149","Sun",11,-0.148148148148148
"21798","30149","Sun",12,-0.466666666666667
"21799","30149","Sun",13,-1.8
"21800","30149","Sun",14,1.03448275862069
"21801","30149","Sun",15,-0.857142857142857
"21802","30149","Sun",16,-0.857142857142857
"21803","30149","Sun",17,-0.925925925925926
"21804","30149","Sun",18,-1.22727272727273
"21805","30149","Sun",19,-0.444444444444444
"21806","30149","Sun",20,0.631578947368421
"21807","30149","Sun",21,-0.857142857142857
"21808","30149","Sun",22,0
"21809","30149","Sun",23,1.5
"21810","30149","Thu",0,0
"21811","30149","Thu",9,2.5
"21812","30149","Thu",10,0.333333333333333
"21813","30149","Thu",11,-0.615384615384615
"21814","30149","Thu",12,0
"21815","30149","Thu",13,-0.384615384615385
"21816","30149","Thu",14,0.15
"21817","30149","Thu",15,-0.315789473684211
"21818","30149","Thu",16,-0.0476190476190476
"21819","30149","Thu",17,0.28
"21820","30149","Thu",18,-0.611111111111111
"21821","30149","Thu",19,0.3125
"21822","30149","Thu",20,-0.5
"21823","30149","Thu",21,-2.5
"21824","30149","Thu",22,0.333333333333333
"21825","30149","Thu",23,0.333333333333333
"21826","30149","Tue",0,-1.5
"21827","30149","Tue",1,0
"21828","30149","Tue",9,1.66666666666667
"21829","30149","Tue",10,0.333333333333333
"21830","30149","Tue",11,-1.16666666666667
"21831","30149","Tue",12,-0.0714285714285714
"21832","30149","Tue",13,-0.333333333333333
"21833","30149","Tue",14,-0.2
"21834","30149","Tue",15,0.785714285714286
"21835","30149","Tue",16,0.315789473684211
"21836","30149","Tue",17,0.0434782608695652
"21837","30149","Tue",18,-0.9375
"21838","30149","Tue",19,-1.28571428571429
"21839","30149","Tue",20,0.666666666666667
"21840","30149","Tue",21,-1
"21841","30149","Tue",22,-1
"21842","30149","Wed",3,1
"21843","30149","Wed",5,3
"21844","30149","Wed",6,-1.66666666666667
"21845","30149","Wed",7,-1
"21846","30149","Wed",8,0
"21847","30149","Wed",9,0.75
"21848","30149","Wed",10,0.714285714285714
"21849","30149","Wed",11,0.142857142857143
"21850","30149","Wed",12,-0.75
"21851","30149","Wed",13,-0.285714285714286
"21852","30149","Wed",14,-0.411764705882353
"21853","30149","Wed",15,0.1
"21854","30149","Wed",16,-0.0555555555555556
"21855","30149","Wed",17,1.75
"21856","30149","Wed",18,-1
"21857","30149","Wed",19,-1.25
"21858","30149","Wed",20,0.142857142857143
"21859","30149","Wed",21,-0.166666666666667
"21860","30149","Wed",22,-1
"21861","30150","Fri",5,-1
"21862","30150","Fri",6,-1
"21863","30150","Fri",9,1
"21864","30150","Fri",10,0.75
"21865","30150","Fri",11,-0.333333333333333
"21866","30150","Fri",12,1.4
"21867","30150","Fri",13,0.5
"21868","30150","Fri",14,1.33333333333333
"21869","30150","Fri",15,0.166666666666667
"21870","30150","Fri",16,-0.666666666666667
"21871","30150","Fri",17,0.333333333333333
"21872","30150","Fri",18,1.25
"21873","30150","Fri",19,0
"21874","30150","Fri",20,-0.666666666666667
"21875","30150","Mon",6,-1
"21876","30150","Mon",8,0
"21877","30150","Mon",10,0
"21878","30150","Mon",11,0.666666666666667
"21879","30150","Mon",12,1
"21880","30150","Mon",13,-1
"21881","30150","Mon",14,0.2
"21882","30150","Mon",15,0
"21883","30150","Mon",16,0.6
"21884","30150","Mon",17,-0.25
"21885","30150","Mon",18,0.333333333333333
"21886","30150","Mon",19,-0.333333333333333
"21887","30150","Mon",20,0.5
"21888","30150","Sat",8,1
"21889","30150","Sat",9,0.4
"21890","30150","Sat",10,1
"21891","30150","Sat",11,0.454545454545455
"21892","30150","Sat",12,0.461538461538462
"21893","30150","Sat",13,-0.0714285714285714
"21894","30150","Sat",14,1.26666666666667
"21895","30150","Sat",15,-0.538461538461538
"21896","30150","Sat",16,0.428571428571429
"21897","30150","Sat",17,-1.11111111111111
"21898","30150","Sat",18,0.571428571428571
"21899","30150","Sat",19,1.2
"21900","30150","Sat",20,-3
"21901","30150","Sat",21,-2
"21902","30150","Sun",3,-2
"21903","30150","Sun",8,0.25
"21904","30150","Sun",9,0.8
"21905","30150","Sun",10,0.833333333333333
"21906","30150","Sun",11,-0.230769230769231
"21907","30150","Sun",12,0.272727272727273
"21908","30150","Sun",13,1.33333333333333
"21909","30150","Sun",14,-0.153846153846154
"21910","30150","Sun",15,-0.0909090909090909
"21911","30150","Sun",16,0.3
"21912","30150","Sun",17,-0.153846153846154
"21913","30150","Sun",18,-0.285714285714286
"21914","30150","Sun",19,0.166666666666667
"21915","30150","Sun",20,0.5
"21916","30150","Sun",21,-1
"21917","30150","Thu",6,-1
"21918","30150","Thu",10,2
"21919","30150","Thu",11,0
"21920","30150","Thu",12,-0.25
"21921","30150","Thu",13,1
"21922","30150","Thu",14,-0.25
"21923","30150","Thu",15,0.2
"21924","30150","Thu",16,0.666666666666667
"21925","30150","Thu",17,-1.5
"21926","30150","Thu",18,0
"21927","30150","Thu",19,0
"21928","30150","Thu",20,-1
"21929","30150","Tue",6,-1
"21930","30150","Tue",8,1
"21931","30150","Tue",9,0.5
"21932","30150","Tue",10,0
"21933","30150","Tue",11,-2
"21934","30150","Tue",12,-2
"21935","30150","Tue",13,1
"21936","30150","Tue",14,-1
"21937","30150","Tue",15,1
"21938","30150","Tue",16,-1.5
"21939","30150","Tue",17,0
"21940","30150","Tue",18,0
"21941","30150","Tue",19,1
"21942","30150","Tue",20,-0.5
"21943","30150","Wed",6,-0.75
"21944","30150","Wed",7,-1
"21945","30150","Wed",10,1
"21946","30150","Wed",11,0
"21947","30150","Wed",12,1
"21948","30150","Wed",13,-1
"21949","30150","Wed",14,0.5
"21950","30150","Wed",15,1.25
"21951","30150","Wed",16,-0.2
"21952","30150","Wed",17,-1
"21953","30150","Wed",18,-0.25
"21954","30150","Wed",19,0.666666666666667
"21955","30150","Wed",20,-0.333333333333333
"21956","30150","Wed",21,-2
"21957","30151","Fri",0,4
"21958","30151","Fri",1,-1.5
"21959","30151","Fri",7,0
"21960","30151","Fri",8,1
"21961","30151","Fri",9,0.666666666666667
"21962","30151","Fri",10,-0.2
"21963","30151","Fri",11,-0.333333333333333
"21964","30151","Fri",12,0.545454545454545
"21965","30151","Fri",13,-0.8
"21966","30151","Fri",14,0.4
"21967","30151","Fri",15,0.888888888888889
"21968","30151","Fri",16,0.875
"21969","30151","Fri",17,-0.857142857142857
"21970","30151","Fri",18,0.7
"21971","30151","Fri",19,0.857142857142857
"21972","30151","Fri",20,-0.125
"21973","30151","Fri",21,-1.5
"21974","30151","Fri",22,-1
"21975","30151","Mon",6,1
"21976","30151","Mon",7,1
"21977","30151","Mon",9,1.66666666666667
"21978","30151","Mon",10,-0.5
"21979","30151","Mon",11,-0.333333333333333
"21980","30151","Mon",12,0.777777777777778
"21981","30151","Mon",13,0.214285714285714
"21982","30151","Mon",14,0.5
"21983","30151","Mon",15,-0.0909090909090909
"21984","30151","Mon",16,-0.333333333333333
"21985","30151","Mon",17,-0.666666666666667
"21986","30151","Mon",18,0.2
"21987","30151","Mon",19,-0.4
"21988","30151","Mon",20,-0.857142857142857
"21989","30151","Mon",21,7
"21990","30151","Mon",22,4
"21991","30151","Mon",23,1
"21992","30151","Sat",0,-2
"21993","30151","Sat",3,3
"21994","30151","Sat",6,0
"21995","30151","Sat",7,0
"21996","30151","Sat",8,0.142857142857143
"21997","30151","Sat",9,0.333333333333333
"21998","30151","Sat",10,0.307692307692308
"21999","30151","Sat",11,0.133333333333333
"22000","30151","Sat",12,0.538461538461538
"22001","30151","Sat",13,-0.384615384615385
"22002","30151","Sat",14,-0.388888888888889
"22003","30151","Sat",15,0.444444444444444
"22004","30151","Sat",16,-0.590909090909091
"22005","30151","Sat",17,0.5
"22006","30151","Sat",18,-0.35
"22007","30151","Sat",19,0.933333333333333
"22008","30151","Sat",20,0
"22009","30151","Sat",21,0.833333333333333
"22010","30151","Sat",22,4
"22011","30151","Sat",23,-2.5
"22012","30151","Sun",6,-1
"22013","30151","Sun",7,0.333333333333333
"22014","30151","Sun",8,-1.25
"22015","30151","Sun",9,0.833333333333333
"22016","30151","Sun",10,-1.17647058823529
"22017","30151","Sun",11,-0.0526315789473684
"22018","30151","Sun",12,0.235294117647059
"22019","30151","Sun",13,0.3
"22020","30151","Sun",14,-0.333333333333333
"22021","30151","Sun",15,0.578947368421053
"22022","30151","Sun",16,0.80952380952381
"22023","30151","Sun",17,-0.421052631578947
"22024","30151","Sun",18,-0.0833333333333333
"22025","30151","Sun",19,-0.285714285714286
"22026","30151","Sun",20,0.6
"22027","30151","Sun",21,-0.2
"22028","30151","Sun",22,-1
"22029","30151","Thu",0,5
"22030","30151","Thu",2,-4
"22031","30151","Thu",7,1
"22032","30151","Thu",8,-0.666666666666667
"22033","30151","Thu",9,-1
"22034","30151","Thu",10,0.166666666666667
"22035","30151","Thu",11,-0.25
"22036","30151","Thu",12,0.714285714285714
"22037","30151","Thu",13,0
"22038","30151","Thu",14,-1
"22039","30151","Thu",15,-0.571428571428571
"22040","30151","Thu",16,0.166666666666667
"22041","30151","Thu",17,0.5
"22042","30151","Thu",18,-0.857142857142857
"22043","30151","Thu",19,1.09090909090909
"22044","30151","Thu",20,-0.75
"22045","30151","Thu",21,0.25
"22046","30151","Thu",22,-2
"22047","30151","Thu",23,-2
"22048","30151","Tue",6,2
"22049","30151","Tue",7,0
"22050","30151","Tue",8,0
"22051","30151","Tue",9,0.75
"22052","30151","Tue",10,-0.428571428571429
"22053","30151","Tue",11,-0.666666666666667
"22054","30151","Tue",12,0.125
"22055","30151","Tue",13,0.166666666666667
"22056","30151","Tue",14,-0.142857142857143
"22057","30151","Tue",15,-0.4
"22058","30151","Tue",16,0.25
"22059","30151","Tue",17,0.0909090909090909
"22060","30151","Tue",18,-0.636363636363636
"22061","30151","Tue",19,0.555555555555556
"22062","30151","Tue",20,0.333333333333333
"22063","30151","Tue",21,0
"22064","30151","Wed",8,0
"22065","30151","Wed",9,0
"22066","30151","Wed",10,-0.666666666666667
"22067","30151","Wed",11,0.0833333333333333
"22068","30151","Wed",12,-0.5
"22069","30151","Wed",13,0.636363636363636
"22070","30151","Wed",14,0
"22071","30151","Wed",15,0.111111111111111
"22072","30151","Wed",16,-0.25
"22073","30151","Wed",17,-0.666666666666667
"22074","30151","Wed",18,0.0769230769230769
"22075","30151","Wed",19,-0.0909090909090909
"22076","30151","Wed",20,0.25
"22077","30151","Wed",21,-2
"22078","30151","Wed",22,-0.333333333333333
"22079","30152","Fri",0,-0.5
"22080","30152","Fri",1,-0.333333333333333
"22081","30152","Fri",2,1
"22082","30152","Fri",3,-1
"22083","30152","Fri",6,1
"22084","30152","Fri",7,-0.266666666666667
"22085","30152","Fri",8,-1.41379310344828
"22086","30152","Fri",9,-0.647058823529412
"22087","30152","Fri",10,0.444444444444444
"22088","30152","Fri",11,0.666666666666667
"22089","30152","Fri",12,0.285714285714286
"22090","30152","Fri",13,-1
"22091","30152","Fri",14,-0.625
"22092","30152","Fri",15,-0.473684210526316
"22093","30152","Fri",16,1
"22094","30152","Fri",17,0.0625
"22095","30152","Fri",18,-0.416666666666667
"22096","30152","Fri",19,-0.235294117647059
"22097","30152","Fri",20,-0.785714285714286
"22098","30152","Fri",21,0.416666666666667
"22099","30152","Fri",22,0.0833333333333333
"22100","30152","Fri",23,-0.111111111111111
"22101","30152","Mon",1,-1
"22102","30152","Mon",6,-1
"22103","30152","Mon",7,0.714285714285714
"22104","30152","Mon",8,-1.55555555555556
"22105","30152","Mon",9,-0.6
"22106","30152","Mon",10,1
"22107","30152","Mon",11,1.4
"22108","30152","Mon",12,0.166666666666667
"22109","30152","Mon",13,0
"22110","30152","Mon",14,-0.0909090909090909
"22111","30152","Mon",15,0
"22112","30152","Mon",16,1.03846153846154
"22113","30152","Mon",17,0.666666666666667
"22114","30152","Mon",18,0.222222222222222
"22115","30152","Mon",19,-0.272727272727273
"22116","30152","Mon",20,-0.333333333333333
"22117","30152","Mon",21,0.333333333333333
"22118","30152","Mon",22,-0.125
"22119","30152","Mon",23,0.666666666666667
"22120","30152","Sat",0,0.375
"22121","30152","Sat",1,-0.833333333333333
"22122","30152","Sat",2,0.75
"22123","30152","Sat",6,1
"22124","30152","Sat",7,0.222222222222222
"22125","30152","Sat",8,-0.571428571428571
"22126","30152","Sat",9,0
"22127","30152","Sat",10,0.714285714285714
"22128","30152","Sat",11,1.63636363636364
"22129","30152","Sat",12,-3.18181818181818
"22130","30152","Sat",13,-0.863636363636364
"22131","30152","Sat",14,-0.826086956521739
"22132","30152","Sat",15,-0.1
"22133","30152","Sat",16,-0.391304347826087
"22134","30152","Sat",17,0
"22135","30152","Sat",18,-0.2
"22136","30152","Sat",19,0.538461538461538
"22137","30152","Sat",20,-0.210526315789474
"22138","30152","Sat",21,-0.363636363636364
"22139","30152","Sat",22,0.4
"22140","30152","Sat",23,0.25
"22141","30152","Sun",0,-1.28571428571429
"22142","30152","Sun",1,-0.875
"22143","30152","Sun",2,0
"22144","30152","Sun",3,-1
"22145","30152","Sun",5,-1
"22146","30152","Sun",6,-1
"22147","30152","Sun",7,-0.375
"22148","30152","Sun",8,0.666666666666667
"22149","30152","Sun",9,1
"22150","30152","Sun",10,0.538461538461538
"22151","30152","Sun",11,-0.125
"22152","30152","Sun",12,-0.533333333333333
"22153","30152","Sun",13,0.291666666666667
"22154","30152","Sun",14,0.285714285714286
"22155","30152","Sun",15,-0.571428571428571
"22156","30152","Sun",16,-0.842105263157895
"22157","30152","Sun",17,-0.4375
"22158","30152","Sun",18,-1.15384615384615
"22159","30152","Sun",19,0.769230769230769
"22160","30152","Sun",20,0.533333333333333
"22161","30152","Sun",21,-0.333333333333333
"22162","30152","Sun",22,-0.75
"22163","30152","Sun",23,-1.25
"22164","30152","Thu",0,0
"22165","30152","Thu",3,1
"22166","30152","Thu",6,0
"22167","30152","Thu",7,0.384615384615385
"22168","30152","Thu",8,-1.53846153846154
"22169","30152","Thu",9,-0.428571428571429
"22170","30152","Thu",10,0
"22171","30152","Thu",11,1.14285714285714
"22172","30152","Thu",12,0.333333333333333
"22173","30152","Thu",13,0.75
"22174","30152","Thu",14,-0.777777777777778
"22175","30152","Thu",15,-0.571428571428571
"22176","30152","Thu",16,0.961538461538462
"22177","30152","Thu",17,0.684210526315789
"22178","30152","Thu",18,-0.0714285714285714
"22179","30152","Thu",19,-0.8125
"22180","30152","Thu",20,0.230769230769231
"22181","30152","Thu",21,0.142857142857143
"22182","30152","Thu",22,-0.6
"22183","30152","Thu",23,1.5
"22184","30152","Tue",5,-1
"22185","30152","Tue",6,1
"22186","30152","Tue",7,0.384615384615385
"22187","30152","Tue",8,-1.51724137931034
"22188","30152","Tue",9,-0.307692307692308
"22189","30152","Tue",10,-0.333333333333333
"22190","30152","Tue",11,0.625
"22191","30152","Tue",12,-0.333333333333333
"22192","30152","Tue",13,-0.5
"22193","30152","Tue",14,-0.25
"22194","30152","Tue",15,-0.25
"22195","30152","Tue",16,0.875
"22196","30152","Tue",17,0.842105263157895
"22197","30152","Tue",18,0
"22198","30152","Tue",19,-0.9
"22199","30152","Tue",20,-0.785714285714286
"22200","30152","Tue",21,0.6
"22201","30152","Tue",22,-1.75
"22202","30152","Wed",0,1
"22203","30152","Wed",2,-1
"22204","30152","Wed",3,-0.333333333333333
"22205","30152","Wed",6,1
"22206","30152","Wed",7,-0.210526315789474
"22207","30152","Wed",8,-1.46666666666667
"22208","30152","Wed",9,-0.5
"22209","30152","Wed",10,-1
"22210","30152","Wed",11,0.285714285714286
"22211","30152","Wed",12,0.428571428571429
"22212","30152","Wed",13,0
"22213","30152","Wed",14,-0.444444444444444
"22214","30152","Wed",15,-0.428571428571429
"22215","30152","Wed",16,0.909090909090909
"22216","30152","Wed",17,0.25
"22217","30152","Wed",18,-0.1
"22218","30152","Wed",19,-0.4
"22219","30152","Wed",20,0.416666666666667
"22220","30152","Wed",21,0.6
"22221","30152","Wed",22,-0.714285714285714
"22222","30152","Wed",23,0.75
"22223","30153","Fri",5,-1
"22224","30153","Fri",8,0.666666666666667
"22225","30153","Fri",9,0.333333333333333
"22226","30153","Fri",10,-0.4
"22227","30153","Fri",11,0.833333333333333
"22228","30153","Fri",12,0.363636363636364
"22229","30153","Fri",13,0.888888888888889
"22230","30153","Fri",14,-0.0769230769230769
"22231","30153","Fri",15,0.692307692307692
"22232","30153","Fri",16,-0.1
"22233","30153","Fri",17,-0.0833333333333333
"22234","30153","Fri",18,0.333333333333333
"22235","30153","Fri",19,-1
"22236","30153","Fri",20,0
"22237","30153","Fri",21,-1.5
"22238","30153","Fri",22,-2
"22239","30153","Mon",0,-1
"22240","30153","Mon",6,1
"22241","30153","Mon",9,2
"22242","30153","Mon",10,0.666666666666667
"22243","30153","Mon",11,0.6
"22244","30153","Mon",12,0.357142857142857
"22245","30153","Mon",13,-0.25
"22246","30153","Mon",14,0
"22247","30153","Mon",15,1.75
"22248","30153","Mon",16,-0.375
"22249","30153","Mon",17,-0.454545454545455
"22250","30153","Mon",18,0.285714285714286
"22251","30153","Mon",19,-0.4
"22252","30153","Mon",20,-1
"22253","30153","Mon",21,0.5
"22254","30153","Mon",22,-0.5
"22255","30153","Mon",23,-1
"22256","30153","Sat",1,1
"22257","30153","Sat",8,3
"22258","30153","Sat",9,0
"22259","30153","Sat",10,-0.222222222222222
"22260","30153","Sat",11,0.294117647058824
"22261","30153","Sat",12,1.5625
"22262","30153","Sat",13,0.333333333333333
"22263","30153","Sat",14,0.571428571428571
"22264","30153","Sat",15,-0.375
"22265","30153","Sat",16,-0.4375
"22266","30153","Sat",17,-0.214285714285714
"22267","30153","Sat",18,-0.545454545454545
"22268","30153","Sat",19,0.636363636363636
"22269","30153","Sat",20,-2.2
"22270","30153","Sat",21,0.666666666666667
"22271","30153","Sat",22,-2
"22272","30153","Sun",1,-2
"22273","30153","Sun",2,-1
"22274","30153","Sun",8,-1
"22275","30153","Sun",9,0.8
"22276","30153","Sun",10,0.5
"22277","30153","Sun",11,0.8
"22278","30153","Sun",12,1.41176470588235
"22279","30153","Sun",13,1.40909090909091
"22280","30153","Sun",14,0.363636363636364
"22281","30153","Sun",15,-1.16666666666667
"22282","30153","Sun",16,0.333333333333333
"22283","30153","Sun",17,-0.25
"22284","30153","Sun",18,-0.611111111111111
"22285","30153","Sun",19,0.428571428571429
"22286","30153","Sun",20,-1
"22287","30153","Sun",21,-1.6
"22288","30153","Thu",0,-1
"22289","30153","Thu",9,0.166666666666667
"22290","30153","Thu",10,-0.333333333333333
"22291","30153","Thu",11,1
"22292","30153","Thu",12,0.75
"22293","30153","Thu",13,1
"22294","30153","Thu",14,-0.3
"22295","30153","Thu",15,-0.769230769230769
"22296","30153","Thu",16,0.6
"22297","30153","Thu",17,-0.555555555555556
"22298","30153","Thu",18,-0.666666666666667
"22299","30153","Thu",19,-0.5
"22300","30153","Thu",20,0
"22301","30153","Thu",22,-1
"22302","30153","Tue",4,-1
"22303","30153","Tue",5,-1
"22304","30153","Tue",9,-1
"22305","30153","Tue",10,-1
"22306","30153","Tue",11,1.6
"22307","30153","Tue",12,0.857142857142857
"22308","30153","Tue",13,0.8
"22309","30153","Tue",14,0.636363636363636
"22310","30153","Tue",15,-0.8
"22311","30153","Tue",16,0
"22312","30153","Tue",17,-0.2
"22313","30153","Tue",18,-0.5
"22314","30153","Tue",19,1
"22315","30153","Tue",20,0.25
"22316","30153","Tue",21,0
"22317","30153","Tue",22,-1
"22318","30153","Wed",6,0
"22319","30153","Wed",8,-1
"22320","30153","Wed",9,0.666666666666667
"22321","30153","Wed",10,1.5
"22322","30153","Wed",11,-0.1
"22323","30153","Wed",12,-1
"22324","30153","Wed",13,0.857142857142857
"22325","30153","Wed",14,-0.333333333333333
"22326","30153","Wed",15,1
"22327","30153","Wed",16,-0.714285714285714
"22328","30153","Wed",17,0.166666666666667
"22329","30153","Wed",18,0.5
"22330","30153","Wed",19,-0.5
"22331","30153","Wed",20,-1
"22332","30153","Wed",23,0
"22333","30154","Fri",0,-0.363636363636364
"22334","30154","Fri",1,-0.5
